country,year,co2,co2_growth_prct,co2_per_capita,gdp,population,gdp_per_capita
Albania,1985,7.882,0.711,2.485,11371456512.0,3171727.0,3585.25702621947
Albania,1986,8.058,2.24,2.513,11669744640.0,3207129.0,3638.6888834219017
Albania,1987,7.447,-7.582,2.3,11975300096.0,3237677.0,3698.7321761868156
Albania,1988,7.329,-1.583,2.246,12296424448.0,3263019.0,3768.4195059851018
Albania,1989,8.986,22.607,2.738,12617018368.0,3282187.0,3844.0888249207005
Albania,1990,5.521,-38.566,1.675,12947849216.0,3295073.0,3929.457470593216
Albania,1991,4.29,-22.287,1.299,9375844352.0,3302087.0,2839.3692691924834
Albania,1992,2.517,-41.329,0.762,8745680896.0,3303738.0,2647.2077676861786
Albania,1993,2.338,-7.116,0.708,9636359168.0,3300715.0,2919.476285592667
Albania,1994,1.924,-17.716,0.584,10596127744.0,3294001.0,3216.7955455994093
Albania,1995,2.089,8.59,0.636,11600734208.0,3284370.0,3532.10332818775
Albania,1996,2.018,-3.425,0.617,12727380992.0,3271336.0,3890.575896820137
Albania,1997,1.543,-23.519,0.474,11396507648.0,3253721.0,3502.6075216651952
Albania,1998,1.755,13.72,0.543,12466707456.0,3232185.0,3857.0525684637482
Albania,1999,2.986,70.182,0.931,14151858176.0,3208265.0,4411.06273203741
Albania,2000,3.025,1.297,0.951,15214264320.0,3182027.0,4781.312138457656
Albania,2001,3.221,6.471,1.021,16563844096.0,3153615.0,5252.335524786634
Albania,2002,3.748,16.382,1.2,17408065536.0,3123554.0,5573.15978401526
Albania,2003,4.303,14.813,1.391,18465497088.0,3092993.0,5970.106330017559
Albania,2004,4.177,-2.947,1.364,19587880960.0,3062629.0,6395.773356812072
Albania,2005,4.261,2.029,1.405,20781076480.0,3032636.0,6852.479651366007
Albania,2006,3.911,-8.23,1.302,22124285952.0,3003391.0,7366.43545645572
Albania,2007,3.949,0.978,1.327,23574646784.0,2976089.0,7921.351405821533
Albania,2008,4.397,11.347,1.49,25476937728.0,2951690.0,8631.305363368105
Albania,2009,4.407,0.216,1.504,26471389184.0,2930553.0,9032.898972992469
Albania,2010,4.784,8.563,1.642,27598268416.0,2913402.0,9472.86657179476
Albania,2011,5.315,11.096,1.832,28452651008.0,2900660.0,9809.026569125648
Albania,2012,4.85,-8.742,1.677,28855377920.0,2892191.0,9976.995959118882
Albania,2013,5.287,9.019,1.831,29142642688.0,2887019.0,10094.371629698315
Albania,2014,6.0,13.469,2.08,29675640832.0,2884100.0,10289.393860129676
Albania,2015,4.712,-21.46,1.635,30444531712.0,2882482.0,10561.915637981434
Albania,2016,4.632,-1.701,1.608,31481821184.0,2881064.0,10927.150935904236
Albania,2017,5.293,14.272,1.838,32678760448.0,2879361.0,11349.30995036746
Albania,2018,4.895,-7.521,1.701,34009112576.0,2877019.0,11820.955153928424
Austria,1985,54.366,0.281,7.189,177760567296.0,7562114.0,23506.7293743522
Austria,1986,53.729,-1.173,7.1,181932965888.0,7567247.0,24042.160364000276
Austria,1987,57.374,6.785,7.577,184993447936.0,7572379.0,24430.030236996852
Austria,1988,52.937,-7.733,6.98,190845943808.0,7583766.0,25165.06229332498
Austria,1989,53.696,1.434,7.047,198919356416.0,7619393.0,26106.982067469155
Austria,1990,62.167,15.776,8.096,207979118592.0,7678732.0,27085.086260596152
Austria,1991,65.766,5.788,8.48,215992565760.0,7755640.0,27849.741060699052
Austria,1992,60.266,-8.362,7.686,221400842240.0,7840816.0,28236.96439758311
Austria,1993,60.692,0.707,7.677,223463030784.0,7905280.0,28267.56683937824
Austria,1994,61.067,0.617,7.696,229749260288.0,7935366.0,28952.572608245166
Austria,1995,64.044,4.876,8.059,236824444928.0,7947293.0,29799.385140072223
Austria,1996,67.389,5.222,8.468,243480772608.0,7958043.0,30595.558808616643
Austria,1997,67.285,-0.153,8.445,249847267328.0,7967086.0,31359.931012166806
Austria,1998,66.92,-0.543,8.39,259776266240.0,7975856.0,32570.330537562364
Austria,1999,65.671,-1.866,8.218,270186299392.0,7991382.0,33809.708932948015
Austria,2000,66.172,0.762,8.261,280410161152.0,8010425.0,35005.65340191063
Austria,2001,70.171,6.044,8.728,285335945216.0,8039633.0,35491.16548180744
Austria,2002,71.975,2.57,8.909,291225468928.0,8078994.0,36047.24411578966
Austria,2003,77.402,7.54,9.532,294604374016.0,8120105.0,36280.857700239096
Austria,2004,77.699,0.384,9.509,303786426368.0,8171215.0,37177.63225762631
Austria,2005,79.097,1.799,9.614,311537598464.0,8227034.0,37867.54721859664
Austria,2006,76.817,-2.883,9.291,323263922176.0,8267771.0,39099.2834920077
Austria,2007,74.118,-3.514,8.936,336315973632.0,8294720.0,40545.789807491994
Austria,2008,73.495,-0.84,8.832,342890905600.0,8321134.0,41207.23276418815
Austria,2009,67.315,-8.409,8.069,331192238080.0,8342939.0,39697.310273993375
Austria,2010,72.017,6.985,8.612,338927091712.0,8362829.0,40527.803654959345
Austria,2011,69.909,-2.927,8.331,349843128320.0,8391201.0,41691.66348416633
Austria,2012,67.283,-3.757,7.982,352450904064.0,8429641.0,41810.90322399257
Austria,2013,67.776,0.733,7.993,352913752064.0,8479542.0,41619.435585554034
Austria,2014,64.176,-5.312,7.509,355364634624.0,8546066.0,41582.2478581373
Austria,2015,66.366,3.412,7.679,358988120064.0,8642422.0,41537.906858054375
Austria,2016,67.227,1.297,7.695,364218286080.0,8736491.0,41689.31051150857
Austria,2017,69.609,3.543,7.912,373237972992.0,8797497.0,42425.473176290936
Austria,2018,66.572,-4.363,7.53,382269456384.0,8840518.0,43240.61739187681
Belgium,1985,104.004,-0.917,10.526,235344805888.0,9880540.0,23819.02263317592
Belgium,1986,102.367,-1.575,10.353,238862663680.0,9887822.0,24157.257652898687
Belgium,1987,102.589,0.217,10.362,244504592384.0,9900226.0,24696.869787012944
Belgium,1988,99.743,-2.774,10.057,256045023232.0,9917989.0,25816.223755844054
Belgium,1989,106.792,7.067,10.747,265237135360.0,9937168.0,26691.42107288515
Belgium,1990,120.293,12.642,12.078,273278730240.0,9959565.0,27438.821900354083
Belgium,1991,123.363,2.552,12.352,278661955584.0,9987072.0,27902.267609966166
Belgium,1992,122.488,-0.709,12.229,283324055552.0,10016455.0,28285.861170643704
Belgium,1993,121.424,-0.869,12.09,280980160512.0,10043738.0,27975.6561264342
Belgium,1994,124.797,2.778,12.394,290439823360.0,10069182.0,28844.430794874897
Belgium,1995,125.936,0.913,12.475,297776709632.0,10095204.0,29496.849160452824
Belgium,1996,129.479,2.813,12.79,302932623360.0,10123230.0,29924.50268935903
Belgium,1997,123.991,-4.239,12.21,314603208704.0,10154876.0,30980.507167591215
Belgium,1998,130.223,5.027,12.781,321260519424.0,10188541.0,31531.552891037096
Belgium,1999,124.681,-4.256,12.195,333156122624.0,10224223.0,32584.982020051793
Belgium,2000,126.722,1.637,12.346,345736773632.0,10264351.0,33683.25709360484
Belgium,2001,126.066,-0.517,12.228,349022420992.0,10309249.0,33855.27122218117
Belgium,2002,126.863,0.632,12.251,355720200192.0,10355569.0,34350.61851183648
Belgium,2003,128.248,1.092,12.329,358964166656.0,10402550.0,34507.32432490111
Belgium,2004,128.771,0.407,12.315,372527267840.0,10456164.0,35627.52724995514
Belgium,2005,125.628,-2.441,11.945,380849782784.0,10516979.0,36212.84998134921
Belgium,2006,123.873,-1.397,11.705,390897631232.0,10582970.0,36936.47730570908
Belgium,2007,120.463,-2.753,11.307,404735590400.0,10653698.0,37990.15049985461
Belgium,2008,120.17,-0.243,11.203,408314871808.0,10726720.0,38065.21208794487
Belgium,2009,107.765,-10.323,9.977,399533047808.0,10801357.0,36989.15310437383
Belgium,2010,114.604,6.346,10.535,412203548672.0,10877948.0,37893.50240247517
Belgium,2011,105.069,-8.32,9.59,420970561536.0,10955742.0,38424.65088498798
Belgium,2012,102.405,-2.536,9.283,421100945408.0,11031140.0,38173.837464486896
Belgium,2013,102.715,0.303,9.251,421204131840.0,11103260.0,37935.176861570384
Belgium,2014,97.029,-5.535,8.681,428582862848.0,11176727.0,38346.00799035353
Belgium,2015,101.146,4.242,8.992,434918719488.0,11248306.0,38665.26386177616
Belgium,2016,99.623,-1.505,8.803,439359012864.0,11316837.0,38823.48158447453
Belgium,2017,99.055,-0.57,8.701,447723831296.0,11384491.0,39327.52296927461
Belgium,2018,99.967,0.921,8.732,454384320512.0,11448598.0,39689.07987790295
Bosnia and Herzegovina,1985,19.149,2.005,4.369,29393065984.0,4383311.0,6705.676595614594
Bosnia and Herzegovina,1986,19.997,4.432,4.531,30438103040.0,4413378.0,6896.781340732654
Bosnia and Herzegovina,1987,19.522,-2.375,4.397,29878196224.0,4440298.0,6728.871851393757
Bosnia and Herzegovina,1988,20.144,3.184,4.513,29138452480.0,4463329.0,6528.412420415345
Bosnia and Herzegovina,1989,20.082,-0.307,4.481,29517137920.0,4481226.0,6586.8442966277535
Bosnia and Herzegovina,1990,19.886,-0.975,4.425,26068545536.0,4494314.0,5800.3391698933365
Bosnia and Herzegovina,1991,14.069,-29.25,3.125,22759440384.0,4502389.0,5054.969791370759
Bosnia and Herzegovina,1992,15.029,6.818,3.515,16213873664.0,4275737.0,3792.065242553506
Bosnia and Herzegovina,1993,12.581,-16.29,3.191,11076997120.0,3942985.0,2809.2922291106865
Bosnia and Herzegovina,1994,3.205,-74.525,0.852,11242947584.0,3762334.0,2988.2906685052417
Bosnia and Herzegovina,1995,3.402,6.149,0.907,11770818560.0,3750528.0,3138.443056550971
Bosnia and Herzegovina,1996,4.24,24.617,1.085,17934745600.0,3907749.0,4589.533667592264
Bosnia and Herzegovina,1997,8.366,97.329,2.067,21766901760.0,4047756.0,5377.523190627103
Bosnia and Herzegovina,1998,10.551,26.116,2.564,24470433792.0,4115062.0,5946.5528810987535
Bosnia and Herzegovina,1999,10.333,-2.06,2.488,26775072768.0,4153006.0,6447.1548483195065
Bosnia and Herzegovina,2000,13.702,32.603,3.279,27629668352.0,4179355.0,6610.988621928504
Bosnia and Herzegovina,2001,13.263,-3.207,3.162,27937523712.0,4194941.0,6659.813263643041
Bosnia and Herzegovina,2002,14.173,6.86,3.376,28997447680.0,4198410.0,6906.768914898736
Bosnia and Herzegovina,2003,14.358,1.309,3.432,29749018624.0,4183758.0,7110.597368203419
Bosnia and Herzegovina,2004,15.462,7.691,3.732,31229566976.0,4142858.0,7538.169779413149
Bosnia and Herzegovina,2005,16.046,3.774,3.919,32159545344.0,4094297.0,7854.717267457637
Bosnia and Herzegovina,2006,17.387,8.356,4.284,33580218368.0,4058086.0,8274.890765745231
Bosnia and Herzegovina,2007,17.474,0.503,4.36,35158286336.0,4007877.0,8772.29673864742
Bosnia and Herzegovina,2008,19.959,14.217,5.061,36676653056.0,3943390.0,9300.79273315599
Bosnia and Herzegovina,2009,20.537,2.898,5.296,35937406976.0,3877755.0,9267.580591347312
Bosnia and Herzegovina,2010,21.146,2.963,5.548,35774980096.0,3811093.0,9387.065625530524
Bosnia and Herzegovina,2011,23.761,12.369,6.348,35666186240.0,3743143.0,9528.406005327608
Bosnia and Herzegovina,2012,22.134,-6.848,6.024,35288068096.0,3674376.0,9603.826090743027
Bosnia and Herzegovina,2013,21.801,-1.505,6.026,36129705984.0,3617564.0,9987.30250079888
Bosnia and Herzegovina,2014,19.312,-11.418,5.408,36520341504.0,3571070.0,10226.722384047358
Bosnia and Herzegovina,2015,18.46,-4.408,5.238,37642616832.0,3524328.0,10680.792716228456
Bosnia and Herzegovina,2016,21.73,17.713,6.243,38586310656.0,3480985.0,11084.882771974024
Bosnia and Herzegovina,2017,22.156,1.959,6.441,39806906368.0,3440025.0,11571.691010385099
Bosnia and Herzegovina,2018,22.075,-0.366,6.492,41286324224.0,3400132.0,12142.565119236548
Bulgaria,1985,89.221,2.5,10.006,88756019200.0,8917080.0,9953.48468332683
Bulgaria,1986,91.172,2.187,10.253,91110694912.0,8892099.0,10246.252871453635
Bulgaria,1987,91.273,0.111,10.295,91271725056.0,8865756.0,10294.860929626306
Bulgaria,1988,86.913,-4.777,9.836,90700488704.0,8835822.0,10265.087810053214
Bulgaria,1989,86.482,-0.496,9.823,89073467392.0,8804436.0,10116.885101101308
Bulgaria,1990,76.638,-11.383,8.741,79352520704.0,8767778.0,9050.471020593815
Bulgaria,1991,61.456,-19.81,7.046,73266159616.0,8721659.0,8400.484313362858
Bulgaria,1992,57.306,-6.753,6.611,68357816320.0,8668545.0,7885.731264012588
Bulgaria,1993,58.364,1.845,6.777,68791803904.0,8611541.0,7988.3268167683345
Bulgaria,1994,56.367,-3.422,6.594,70739017728.0,8548469.0,8275.051091370864
Bulgaria,1995,57.909,2.736,6.831,73463005184.0,8477584.0,8665.559100800418
Bulgaria,1996,58.46,0.952,6.958,67407642624.0,8401382.0,8023.399319778579
Bulgaria,1997,55.809,-4.535,6.709,67221577728.0,8318965.0,8080.521762983736
Bulgaria,1998,53.115,-4.827,6.45,70098747392.0,8234934.0,8512.362988215813
Bulgaria,1999,46.318,-12.796,5.675,66353733632.0,8162298.0,8129.295650808142
Bulgaria,2000,45.413,-1.954,5.608,70102818816.0,8097694.0,8657.133600751029
Bulgaria,2001,48.922,7.725,6.089,72164990976.0,8034863.0,8981.483688769802
Bulgaria,2002,46.099,-5.769,5.781,75728076800.0,7974804.0,9495.916990561775
Bulgaria,2003,50.474,9.489,6.375,79961358336.0,7917745.0,10099.00651460738
Bulgaria,2004,49.526,-1.878,6.297,85445484544.0,7865314.0,10863.58212068838
Bulgaria,2005,50.598,2.165,6.474,91870126080.0,7815221.0,11755.281914612524
Bulgaria,2006,51.837,2.448,6.675,98526781440.0,7766040.0,12686.875349599024
Bulgaria,2007,55.684,7.422,7.214,106110869504.0,7719035.0,13746.649614103317
Bulgaria,2008,54.022,-2.983,7.039,112832528384.0,7674912.0,14701.47519398268
Bulgaria,2009,45.76,-15.295,5.994,109081829376.0,7634737.0,14287.568697651275
Bulgaria,2010,47.808,4.477,6.297,110804590592.0,7592271.0,14594.393507818675
Bulgaria,2011,53.125,11.12,7.043,113286381568.0,7543128.0,15018.488559122952
Bulgaria,2012,48.29,-9.101,6.449,113317797888.0,7488347.0,15132.551668345497
Bulgaria,2013,42.587,-11.81,5.731,114286280704.0,7431169.0,15379.313901217965
Bulgaria,2014,45.162,6.047,6.126,115783073792.0,7372142.0,15705.486111363563
Bulgaria,2015,48.121,6.552,6.584,119894269952.0,7309255.0,16403.076640779396
Bulgaria,2016,45.337,-5.786,6.257,123884560384.0,7245982.0,17097.00084598609
Bulgaria,2017,47.431,4.618,6.604,128228638720.0,7182430.0,17853.099677964143
Bulgaria,2018,43.48,-8.33,6.109,132183449600.0,7117424.0,18571.810475250597
Cambodia,1985,0.418,1.786,0.057,12046064640.0,7376090.0,1633.1233268574542
Cambodia,1986,0.432,3.509,0.056,12748870656.0,7661320.0,1664.056671174158
Cambodia,1987,0.436,0.847,0.055,12486216704.0,7975606.0,1565.550843910795
Cambodia,1988,0.451,3.361,0.054,12803095552.0,8269784.0,1548.1777458758295
Cambodia,1989,0.451,0.0,0.053,13115360256.0,8570931.0,1530.2141921338534
Cambodia,1990,1.26,179.675,0.141,13119770624.0,8910806.0,1472.3438737191675
Cambodia,1991,1.304,3.488,0.141,13798756352.0,9259362.0,1490.2491502114292
Cambodia,1992,1.348,3.371,0.139,14441154560.0,9718217.0,1485.9880737382175
Cambodia,1993,1.385,2.717,0.135,14671015936.0,10243554.0,1432.219319193319
Cambodia,1994,1.482,6.998,0.139,15506534400.0,10636353.0,1457.880760444863
Cambodia,1995,1.555,4.965,0.142,16129537024.0,10919528.0,1477.1276765808925
Cambodia,1996,1.631,4.875,0.146,16617856000.0,11182613.0,1486.0440936299951
Cambodia,1997,1.552,-4.87,0.136,17146214400.0,11431578.0,1499.8991740247934
Cambodia,1998,1.963,26.473,0.168,17590364160.0,11669087.0,1507.4327717326985
Cambodia,1999,1.894,-3.485,0.159,19232620544.0,11899010.0,1616.3210673829167
Cambodia,2000,1.975,4.255,0.163,20441458688.0,12118844.0,1686.7498820844628
Cambodia,2001,2.25,13.915,0.182,21596243968.0,12338198.0,1750.3564108794494
Cambodia,2002,2.206,-1.954,0.176,22487644160.0,12561783.0,1790.1633995747259
Cambodia,2003,2.378,7.807,0.186,23847374848.0,12787714.0,1864.8661401091704
Cambodia,2004,2.444,2.773,0.188,25709400064.0,13016377.0,1975.157915601246
Cambodia,2005,2.774,13.493,0.209,28450983936.0,13246588.0,2147.797148669529
Cambodia,2006,2.997,8.058,0.222,30787633152.0,13477781.0,2284.3250793287116
Cambodia,2007,3.471,15.815,0.253,33155622912.0,13714798.0,2417.507200033132
Cambodia,2008,3.867,11.396,0.277,34556530688.0,13943897.0,2478.2548729383184
Cambodia,2009,4.557,17.854,0.322,34483417088.0,14155742.0,2436.0020893288392
Cambodia,2010,5.078,11.434,0.354,34988625920.0,14363534.0,2435.9343543169807
Cambodia,2011,5.275,3.871,0.362,36605583360.0,14573894.0,2511.722903981599
Cambodia,2012,5.576,5.713,0.377,39288827904.0,14786650.0,2657.0472624969143
Cambodia,2013,5.637,1.089,0.376,42198171648.0,14999691.0,2813.269396549569
Cambodia,2014,6.834,21.245,0.449,45181947904.0,15210817.0,2970.3827154057535
Cambodia,2015,8.366,22.407,0.543,48358453248.0,15417527.0,3136.589496356971
Cambodia,2016,10.922,30.555,0.699,51749834752.0,15624586.0,3312.077180924986
Cambodia,2017,12.476,14.227,0.788,55370772480.0,15830694.0,3497.684465380987
Cambodia,2018,13.934,11.689,0.869,59541852160.0,16025242.0,3715.5040878633845
Croatia,1985,20.653,2.02,4.3,62708912128.0,4803331.0,13055.296861282306
Croatia,1986,21.575,4.467,4.468,64464777216.0,4828686.0,13350.376731060996
Croatia,1987,21.06,-2.39,4.342,64403660800.0,4849966.0,13279.198410875457
Croatia,1988,21.738,3.222,4.468,63841656832.0,4865827.0,13120.41238457512
Croatia,1989,21.67,-0.313,4.446,62834999296.0,4874189.0,12891.375220780319
Croatia,1990,22.975,6.019,4.714,58374078464.0,4873705.0,11977.351617301416
Croatia,1991,16.985,-26.07,3.506,45560401920.0,4844526.0,9404.511797439007
Croatia,1992,16.369,-3.627,3.411,40296484864.0,4798318.0,8398.043827858011
Croatia,1993,16.806,2.671,3.507,37941878784.0,4792409.0,7917.07860994335
Croatia,1994,16.05,-4.502,3.33,41058422784.0,4819431.0,8519.350683514298
Croatia,1995,16.816,4.772,3.498,44384567296.0,4807100.0,9233.127518878326
Croatia,1996,17.344,3.14,3.645,47434641408.0,4758624.0,9968.142347031411
Croatia,1997,18.557,6.993,3.939,51344322560.0,4711373.0,10897.953220855152
Croatia,1998,19.011,2.45,4.08,53359112192.0,4659937.0,11450.60806444379
Croatia,1999,20.022,5.319,4.348,53571235840.0,4605329.0,11632.444900244913
Croatia,2000,19.66,-1.81,4.322,54951510016.0,4548438.0,12081.402454205157
Croatia,2001,20.782,5.708,4.611,56076091392.0,4506760.0,12442.661999307707
Croatia,2002,21.887,5.317,4.882,59660337152.0,4482874.0,13308.50190123568
Croatia,2003,23.213,6.058,5.203,63955259392.0,4461141.0,14336.076665588467
Croatia,2004,22.885,-1.414,5.15,67606573056.0,4443351.0,15215.222262657171
Croatia,2005,23.34,1.989,5.269,71536394240.0,4429687.0,16149.311280909915
Croatia,2006,23.547,0.886,5.33,76142043136.0,4417562.0,17236.21380662003
Croatia,2007,24.86,5.576,5.643,81332862976.0,4405542.0,18461.488501528303
Croatia,2008,23.594,-5.09,5.37,84280721408.0,4393666.0,19182.32323713273
Croatia,2009,21.805,-7.583,4.976,79251070976.0,4382142.0,18085.007509113122
Croatia,2010,21.018,-3.61,4.811,79107170304.0,4368680.0,18107.79693271194
Croatia,2011,20.65,-1.751,4.745,80079052800.0,4351838.0,18401.202618295993
Croatia,2012,19.081,-7.598,4.405,78321270784.0,4331592.0,18081.405354890303
Croatia,2013,18.432,-3.402,4.278,77479518208.0,4308854.0,17981.467510386752
Croatia,2014,17.682,-4.072,4.127,77088243712.0,4283968.0,17994.5890613562
Croatia,2015,17.825,0.81,4.189,78221434880.0,4254821.0,18384.189341925314
Croatia,2016,18.109,1.595,4.287,80230187008.0,4223748.0,18995.022195452948
Croatia,2017,18.744,3.506,4.471,82748776448.0,4192468.0,19737.485521177503
Croatia,2018,17.724,-5.441,4.26,84978688000.0,4160488.0,20425.173200836056
Cyprus,1985,3.145,-2.769,4.298,7589592576.0,731670.0,10372.972208782649
Cyprus,1986,3.606,14.661,4.85,7878649856.0,743451.0,10597.402997642077
Cyprus,1987,4.185,16.053,5.543,8435044864.0,755031.0,11171.786143880185
Cyprus,1988,4.198,0.301,5.477,9131655168.0,766417.0,11914.734626189138
Cyprus,1989,4.43,5.531,5.697,9870456832.0,777599.0,12693.5050482318
Cyprus,1990,4.645,4.856,5.891,10601790464.0,788501.0,13445.500340519542
Cyprus,1991,5.133,10.514,6.424,10779906048.0,799067.0,13490.615990899387
Cyprus,1992,5.506,7.256,6.793,11898679296.0,810435.0,14681.842832552888
Cyprus,1993,5.749,4.425,6.96,12093020160.0,825993.0,14640.584314879181
Cyprus,1994,5.991,4.213,7.095,12925316096.0,844452.0,15306.158427003547
Cyprus,1995,5.862,-2.162,6.797,14339872768.0,862419.0,16627.500980381927
Cyprus,1996,6.212,5.97,7.058,14666458112.0,880064.0,16665.21765689768
Cyprus,1997,6.298,1.391,7.018,15182803968.0,897476.0,16917.22560603292
Cyprus,1998,6.592,4.671,7.208,16126405632.0,914667.0,17630.903522265482
Cyprus,1999,6.859,4.039,7.362,17062067200.0,931612.0,18314.563573676594
Cyprus,2000,7.105,3.584,7.492,18206158848.0,948238.0,19199.98866107454
Cyprus,2001,6.978,-1.775,7.233,19037272064.0,964838.0,19731.05543521296
Cyprus,2002,7.169,2.736,7.299,19867287552.0,982202.0,20227.292911234144
Cyprus,2003,7.56,5.443,7.557,20548239360.0,1000355.0,20540.947323700086
Cyprus,2004,7.789,3.03,7.646,21687285760.0,1018688.0,21289.42891248351
Cyprus,2005,7.957,2.165,7.673,22703857664.0,1037070.0,21892.309741868918
Cyprus,2006,8.185,2.861,7.755,23948568576.0,1055445.0,22690.49412901667
Cyprus,2007,8.503,3.891,7.919,25336385536.0,1073875.0,23593.421521126762
Cyprus,2008,8.716,2.496,7.978,26560141312.0,1092402.0,24313.523146241037
Cyprus,2009,8.47,-2.817,7.624,26331576320.0,1110979.0,23701.236765051366
Cyprus,2010,8.101,-4.357,7.171,26927026176.0,1129693.0,23835.702421808404
Cyprus,2011,7.788,-3.87,6.801,27264894976.0,1145090.0,23810.263801098605
Cyprus,2012,7.263,-6.74,6.28,26403463168.0,1156556.0,22829.38583864508
Cyprus,2013,6.583,-9.365,5.641,24831176704.0,1166972.0,21278.296912008173
Cyprus,2014,6.951,5.593,5.906,24451190784.0,1176997.0,20774.216743118293
Cyprus,2015,6.972,0.299,5.872,24862126080.0,1187286.0,20940.30088790738
Cyprus,2016,7.374,5.768,6.156,25590757376.0,1197889.0,21363.212598162267
Cyprus,2017,7.504,1.765,6.209,26706794496.0,1208527.0,22098.632877875298
Cyprus,2018,7.322,-2.427,6.007,27790155776.0,1218834.0,22800.607610224197
Denmark,1985,59.981,18.117,11.716,141700382720.0,5119453.0,27678.813091945565
Denmark,1986,58.802,-1.965,11.486,146862030848.0,5119368.0,28687.53151717165
Denmark,1987,58.242,-0.952,11.372,147289145344.0,5121515.0,28758.90148598608
Denmark,1988,55.014,-5.543,10.732,149007302656.0,5126107.0,29068.316883748234
Denmark,1989,48.685,-11.504,9.483,149399519232.0,5133937.0,29100.380318652136
Denmark,1990,53.477,9.843,10.395,151205740544.0,5144626.0,29391.007343196572
Denmark,1991,64.105,19.873,12.427,154193559552.0,5158325.0,29892.176152530134
Denmark,1992,58.327,-9.013,11.27,158107713536.0,5175466.0,30549.464248436758
Denmark,1993,60.574,3.853,11.663,159029510144.0,5193776.0,30619.24698793325
Denmark,1994,64.673,6.768,12.404,168468807680.0,5213801.0,32312.090100868827
Denmark,1995,61.653,-4.669,11.777,174565621760.0,5235205.0,33344.562774523634
Denmark,1996,74.9,21.485,14.25,180657864704.0,5256002.0,34371.726780925885
Denmark,1997,65.438,-12.633,12.4,187612758016.0,5277385.0,35550.32615888361
Denmark,1998,61.238,-6.418,11.557,192868466688.0,5298991.0,36397.20593750772
Denmark,1999,58.653,-4.222,11.025,199692681216.0,5319856.0,37537.23431912443
Denmark,2000,54.307,-7.41,10.169,208358719488.0,5340662.0,39013.65027182023
Denmark,2001,55.897,2.928,10.427,211275268096.0,5360753.0,39411.49090361
Denmark,2002,55.554,-0.612,10.329,213475426304.0,5378700.0,39689.037556286836
Denmark,2003,60.645,9.164,11.238,215532699648.0,5396355.0,39940.422683088866
Denmark,2004,55.1,-9.144,10.174,222551113728.0,5415583.0,41094.58090255472
Denmark,2005,51.535,-6.47,9.48,229050957824.0,5436314.0,42133.50402938462
Denmark,2006,59.5,15.456,10.902,239379202048.0,5457863.0,43859.510956577695
Denmark,2007,54.709,-8.052,9.984,242933465088.0,5479722.0,44333.17330477714
Denmark,2008,51.256,-6.312,9.315,243073646592.0,5502752.0,44173.10585539744
Denmark,2009,48.851,-4.692,8.84,232468676608.0,5526455.0,42064.7008992202
Denmark,2010,49.19,0.692,8.862,238176026624.0,5550850.0,42908.027891944475
Denmark,2011,44.237,-10.069,7.933,242738380800.0,5576016.0,43532.5832637496
Denmark,2012,39.861,-9.891,7.117,243290013696.0,5600955.0,43437.23770249895
Denmark,2013,41.763,4.771,7.424,245558509568.0,5625393.0,43651.79633991794
Denmark,2014,37.571,-10.037,6.649,249673711616.0,5650654.0,44184.92295157339
Denmark,2015,35.111,-6.55,6.184,253683007488.0,5677795.0,44679.846223401866
Denmark,2016,36.917,5.144,6.469,256821805056.0,5706856.0,45002.3279115506
Denmark,2017,34.665,-6.1,6.042,262051119104.0,5737286.0,45675.10127680579
Denmark,2018,34.609,-0.161,6.002,268317622272.0,5766689.0,46528.88724743089
Estonia,1985,38.959,7.865,25.534,25443762176.0,1525790.0,16675.79560489976
Estonia,1986,38.728,-0.594,25.213,26143514624.0,1536031.0,17020.173827220937
Estonia,1987,38.528,-0.516,24.894,26398461952.0,1547709.0,17056.47634794396
Estonia,1988,38.564,0.093,24.727,27713411072.0,1559598.0,17769.58618310616
Estonia,1989,39.366,2.081,25.105,29500420096.0,1568053.0,18813.407516200026
Estonia,1990,36.92,-6.216,23.506,27066095616.0,1570676.0,17232.131652867938
Estonia,1991,34.147,-7.509,21.811,23969413120.0,1565621.0,15309.843902195998
Estonia,1992,24.421,-28.483,15.854,20260763648.0,1540386.0,13153.043229424313
Estonia,1993,19.439,-20.402,12.921,18240808960.0,1504446.0,12124.601986379039
Estonia,1994,20.045,3.119,13.583,17654292480.0,1475730.0,11963.091134557135
Estonia,1995,18.061,-9.897,12.432,18507421696.0,1452777.0,12739.34106610994
Estonia,1996,19.043,5.436,13.273,19179796480.0,1434670.0,13368.786187764434
Estonia,1997,18.683,-1.891,13.143,21099665408.0,1421491.0,14843.333800917488
Estonia,1998,16.941,-9.325,12.005,21616367616.0,1411151.0,15318.25270010084
Estonia,1999,15.938,-5.919,11.356,21088651264.0,1403494.0,15025.822172378364
Estonia,2000,15.482,-2.863,11.083,22945026048.0,1396881.0,16425.898876139054
Estonia,2001,15.882,2.586,11.442,24006164480.0,1388000.0,17295.507550432278
Estonia,2002,15.37,-3.222,11.144,25057701888.0,1379241.0,18167.74725229311
Estonia,2003,17.264,12.317,12.595,26485059584.0,1370663.0,19322.8091689934
Estonia,2004,17.327,0.37,12.718,27701385216.0,1362489.0,20331.456045516697
Estonia,2005,17.097,-1.331,12.621,29813616640.0,1354665.0,22008.110226513567
Estonia,2006,16.445,-3.813,12.211,32350019584.0,1346711.0,24021.50096345838
