country,year,co2_per_capita,gdp_per_capita,population,gdp,co2,treated
Slovakia,2010,7.117,21769.601800301978,5396428.0,117478088704.0,38.409,1
Slovakia,2011,7.031,22310.06087860742,5402686.0,120534253568.0,37.989,1
Slovakia,2012,6.639,22651.403244385623,5409283.0,122527850496.0,35.913,1
Slovakia,2013,6.569,22966.626316590406,5414744.0,124358402048.0,35.57,1
Slovakia,2014,6.211,23535.411401490746,5419572.0,127551856640.0,33.659,1
Slovakia,2015,6.355,24415.39330685937,5424449.0,132440055808.0,34.472,1
Slovakia,2016,6.428,25187.06755351713,5431205.0,136796127232.0,34.914,1
Slovakia,2017,6.639,25915.161811796777,5439418.0,140963397632.0,36.114,1
Slovakia,2018,6.629,26888.799534988415,5446746.0,146456461312.0,36.106,1
Slovenia,1985,8.027,20257.61900635382,1952526.0,39553527808.0,15.674,0
Slovenia,1986,8.353,20826.334121095613,1959559.0,40810430464.0,16.369,0
Slovenia,1987,8.114,20632.257057716757,1966500.0,40573333504.0,15.956,0
Slovenia,1988,8.379,19963.692037340785,1973499.0,39398326272.0,16.536,0
Slovenia,1989,8.31,19797.31023508481,1980179.0,39202217984.0,16.456,0
Slovenia,1990,7.6,18140.190188466437,1986030.0,36026961920.0,15.095,0
Slovenia,1991,7.023,16424.001789125436,1989799.0,32680462336.0,13.973,0
Slovenia,1992,6.971,15448.80161338272,1991344.0,30763878400.0,13.883,0
Slovenia,1993,7.153,15817.390625525622,1991685.0,31503259648.0,14.246,0
Slovenia,1994,7.349,16589.960645839674,1991454.0,33038143488.0,14.636,0
Slovenia,1995,7.711,17743.733801412774,1991115.0,35329814528.0,15.354,0
Slovenia,1996,8.037,18293.52264839343,1990671.0,36416385024.0,15.999,0
Slovenia,1997,8.296,19154.576210743526,1989831.0,38114369536.0,16.507,0
Slovenia,1998,8.067,19715.75305174756,1988287.0,39200575488.0,16.039,0
Slovenia,1999,7.76,20688.006355653808,1986263.0,41091821568.0,15.412,0
Slovenia,2000,7.586,21476.05380733836,1984339.0,42615771136.0,15.054,0
Slovenia,2001,8.223,22036.273762931345,1982489.0,43686670336.0,16.303,0
Slovenia,2002,8.35,22769.096458307395,1983769.0,45168627712.0,16.565,0
Slovenia,2003,8.179,23250.14330558813,1989413.0,46254137344.0,16.272,0
Slovenia,2004,8.366,24069.951744125774,1996731.0,48061218816.0,16.705,0
Slovenia,2005,8.446,24826.64754436896,2004780.0,49771966464.0,16.932,1
Slovenia,2006,8.531,26004.75669318829,2013577.0,52362579968.0,17.178,1
Slovenia,2007,8.572,27559.002600791802,2023230.0,55758200832.0,17.343,1
Slovenia,2008,8.986,28197.082070778455,2034037.0,57353908224.0,18.278,1
Slovenia,2009,7.922,25740.82354033921,2045578.0,52654862336.0,16.204,1
Slovenia,2010,8.001,25800.753961271457,2057294.0,53079736320.0,16.46,1
Slovenia,2011,7.92,25755.2759394168,2065457.0,53196414976.0,16.359,1
Slovenia,2012,7.616,25015.720776180133,2069365.0,51766657024.0,15.76,1
Slovenia,2013,7.3,24708.242137760848,2072374.0,51204718592.0,15.128,1
Slovenia,2014,6.536,25443.904530433178,2074923.0,52794142720.0,13.561,1
Slovenia,2015,6.558,25958.565469648438,2080865.0,54016270336.0,13.645,1
Slovenia,2016,6.918,26493.92678730347,2090020.0,55372836864.0,14.458,1
Slovenia,2017,6.966,27663.60207320258,2098396.0,58049191936.0,14.617,1
Slovenia,2018,6.895,28699.838541718604,2105931.0,60439879680.0,14.52,1
Spain,1985,5.197,14714.027945781969,38471924.0,566076964864.0,199.931,0
Spain,1986,4.9,15283.096370928539,38590808.0,589787037696.0,189.113,0
Spain,1987,4.898,16346.269979851417,38694532.0,632511266816.0,189.508,0
Spain,1988,5.092,17393.209534676695,38781724.0,674538651648.0,197.458,0
Spain,1989,5.789,18532.538062960328,38847320.0,719939436544.0,224.885,0
Spain,1990,5.927,19442.714977014075,38889888.0,756125007872.0,230.5,0
Spain,1991,6.16,20190.405702336975,38997064.0,787366543360.0,240.231,0
Spain,1992,6.342,20558.63283921881,39202248.0,805944623104.0,248.632,0
Spain,1993,6.089,20275.476699608884,39420540.0,799270240256.0,240.046,0
Spain,1994,6.367,20891.68469037697,39623732.0,827806515200.0,252.3,0
Spain,1995,6.682,21740.25786822552,39814568.0,865578975232.0,266.035,0
Spain,1996,6.338,22401.136317709592,39996476.0,895966511104.0,253.498,0
Spain,1997,6.616,23329.674115670543,40180048.0,937387425792.0,265.832,0
Spain,1998,6.803,24502.346934158155,40362356.0,988972449792.0,274.605,0
Spain,1999,7.352,25768.21267067881,40542232.0,1044700856320.0,298.075,0
Spain,2000,7.611,27214.050820325105,40741652.0,1108745388032.0,310.071,0
Spain,2001,7.611,28423.003997417592,40966448.0,1164389515264.0,311.809,0
Spain,2002,8.003,29078.616781875695,41477652.0,1206112747520.0,331.95,0
Spain,2003,7.964,29707.188711186962,42230268.0,1254542540800.0,336.332,0
Spain,2004,8.217,30435.55351092997,42959672.0,1307501395968.0,353.011,0
Spain,2005,8.432,31246.707641725014,43685372.0,1365024047104.0,368.338,1
Spain,2006,8.096,32285.75238566553,44422824.0,1434224295936.0,359.653,1
Spain,2007,8.12,33128.70609540107,45245784.0,1498934280192.0,367.399,1
Spain,2008,7.307,33243.858213399726,45966544.0,1528105271296.0,335.887,1
Spain,2009,6.395,32060.273301205845,46367772.0,1486563442688.0,296.5,1
Spain,2010,6.075,32184.622241628887,46572776.0,1498927202304.0,282.937,1
Spain,2011,6.073,32002.27225236657,46729232.0,1495441604608.0,283.799,1
Spain,2012,5.947,31092.128237600053,46756084.0,1453746159616.0,278.06,1
Spain,2013,5.406,30667.544330828656,46603460.0,1429213675520.0,251.94,1
Spain,2014,5.47,31213.30706344114,46464548.0,1450312204288.0,254.18,1
Spain,2015,5.832,32252.492344654078,46431344.0,1497526566912.0,270.767,1
Spain,2016,5.587,30491.56582056113,46473320.0,1417044295680.0,259.629,1
Spain,2017,5.873,31298.65902939385,46584168.0,1458021990400.0,273.592,1
Spain,2018,5.74,31892.178122930472,46792044.0,1492300201984.0,268.601,1
Sweden,1985,7.433,25682.22373186484,8389918.0,215471751168.0,62.364,0
Sweden,1986,7.372,26178.2717502251,8411798.0,220206333952.0,62.01,0
Sweden,1987,7.075,26887.932298648968,8438000.0,226880372736.0,59.695,0
Sweden,1988,6.781,27363.763390167966,8468135.0,231720042496.0,57.425,0
Sweden,1989,6.528,27893.646621709486,8504982.0,237234962432.0,55.521,0
Sweden,1990,6.728,28102.780375337767,8548407.0,240234004480.0,57.51,0
Sweden,1991,6.718,27689.13100485562,8594170.0,237965099008.0,57.74,0
Sweden,1992,6.663,27286.534966413692,8640277.0,235763220480.0,57.567,0
Sweden,1993,6.629,26666.874398435728,8683403.0,231559217152.0,57.561,0
Sweden,1994,6.88,27687.094562746668,8723467.0,241527455744.0,60.015,0
Sweden,1995,6.794,28742.861744299476,8758496.0,251744239616.0,59.506,0
Sweden,1996,7.214,29195.960662879133,8785493.0,256500908032.0,63.381,0
Sweden,1997,6.629,29992.741696855584,8807868.0,264172109824.0,58.383,0
Sweden,1998,6.66,31266.703042567537,8828629.0,276042121216.0,58.802,0
Sweden,1999,6.326,32739.086452174008,8848881.0,289704280064.0,55.982,0
Sweden,2000,6.192,34207.38049938215,8871042.0,303455109120.0,54.93,0
Sweden,2001,6.276,34664.26277286937,8896748.0,308399210496.0,55.838,0
Sweden,2002,6.351,35566.264808770684,8926011.0,317464870912.0,56.685,0
Sweden,2003,6.393,36423.13512929635,8961506.0,326406144000.0,57.292,0
Sweden,2004,6.277,37971.48574625153,9004263.0,341905244160.0,56.517,0
Sweden,2005,5.952,39163.606045644934,9051739.0,354498740224.0,53.875,1
Sweden,2006,5.902,40884.04647609307,9104724.0,372237959168.0,53.738,1
Sweden,2007,5.783,42325.79369495063,9164274.0,387885170688.0,52.994,1
Sweden,2008,5.511,42146.68975549778,9229282.0,388983685120.0,50.867,1
Sweden,2009,5.079,40104.58479458981,9301413.0,373029306368.0,47.239,1
Sweden,2010,5.662,42619.23564479953,9381722.0,399841820672.0,53.12,1
Sweden,2011,5.198,41999.04646774653,9467384.0,397621100544.0,49.211,1
Sweden,2012,4.888,41491.23614438869,9555984.0,396489588736.0,46.712,1
Sweden,2013,4.685,41601.397423446215,9648935.0,401409179648.0,45.202,1
Sweden,2014,4.46,42252.84584622509,9747507.0,411859910656.0,43.473,1
Sweden,2015,4.408,43524.06549877839,9849344.0,428683493376.0,43.419,1
Sweden,2016,4.362,44524.19072144958,9953322.0,443163607040.0,43.414,1
Sweden,2017,4.221,45191.400405102664,10058191.0,454543736832.0,42.457,1
Sweden,2018,4.137,45600.64631668028,10162300.0,463407448064.0,42.037,1
